name	id	nutrients	usda_id	energy	usda_equivalent
Low Fat Granola Without Raisins	/m/04qmqdr	/m/07x5y5g,/m/04zkzfd,/m/04zkzgq,/m/04zkzgb,/m/07x5y4x,/m/04zkzkj,/m/07x5y5n,/m/04zkzjs,/m/04zkznb,/m/04zkzmz,/m/07x5y4j,/m/04zkzm6,/m/04zkzk4,/m/04zkzjz,/m/04zkzh2,/m/04zkzl8,/m/04zkzgx,/m/04zkzjd,/m/04zkzdv,/m/04zkzlv,/m/04zkzdn,/m/04zkzfs,/m/04zkzjl,/m/04zkzd2,/m/04zkzm0,/m/04zkzg4,/m/04zkzml,/m/04zkzhn,/m/07x5y3z,/m/04zkzd8,/m/04zkzgj,/m/07x5y4b,/m/07x5y3s,/m/04zkzkq,/m/04zkzkb,/m/04zkzf6,/m/04zkzfz,/m/04zkzfl,/m/04zkzmd,/m/04zkzl2,/m/04zkzh8,/m/04zkzln,/m/04zkzj0,/m/07x5y5v,/m/04zkzhv,/m/07x5y4q,/m/07x5y3l,/m/04zkzcx,/m/07x5y44,/m/07x5y60,/m/07x5y52,/m/04zkzj6,/m/07x5y58,/m/04zkzhg,/m/04zkzdg,/m/04zkzn4,/m/04zkzlg,/m/04zkzf0,/m/04zkzkx,/m/04zkzms		1619.0	
Ara (fish)	/m/04hdm2g	/m/07xbm0g,/m/07xbnhg,/m/07xbmsn,/m/07xbm51,/m/07xbm7r,/m/07xbn1n,/m/07xbnjl,/m/07xbnpd,/m/07xblsd,/m/07xbmd7,/m/07xblvn,/m/07xbmts,/m/07xbm9_,/m/07xbn50,/m/07xbn0j,/m/07xbn64,/m/07xbmhn,/m/07xbmqd,/m/07xbm3y,/m/07xbmm0,/m/07xbnzl,/m/07xbnrn,/m/07xbn2s,/m/07xbnd2,/m/07xbmvx,/m/07xbnm4,/m/07xbnqj,/m/07xbnsz,/m/07xbm_d,/m/07xbmgj,/m/07xbmjs,/m/07xbm2t,/m/07xbnv2,/m/07xbn3x,/m/07xbn8q,/m/07xbmc3,/m/07xbly2,/m/07xbmkx,/m/07xbnf6,/m/07xbmz8,/m/07xbltj,/m/07xbmn4,/m/07xbnyg,/m/07xbmrj,/m/07xblz6,/m/07xbm8w,/m/07xbngb,/m/07xbm6m,/m/07xbn_q,/m/07xbnn8,/m/07xbmp8,/m/07xbmfc,/m/07xbnkq,/m/07xbl_b,/m/07xbm1p,/m/07xbnw6,/m/07xbnxb,/m/07xbn9v,/m/07xblws,/m/07xbmy4,/m/07xbnbz,/m/07xbmx0,/m/07xbn7l		770.0	15025
Ayu	/m/04rd7l	/m/07xbxgd,/m/07xbxdb,/m/07xbxb2,/m/07xbxbg,/m/07xbx8d,/m/07xbx6b,/m/07xbxcd,/m/07xbx7v,/m/07xbxb8,/m/07xbx6j,/m/07xbx8s,/m/07xbxgs,/m/07xbxgl,/m/07xbxj2,/m/07xbxcs,/m/07xbx5d,/m/07xbx7g,/m/07xbx64,/m/07xbxhb,/m/07xbxdx,/m/07xbx4t,/m/07xbxhq,/m/07xbx9x,/m/07xbxg0,/m/07xbx6x,/m/07xbxbn,/m/07xbx47,/m/07xbx4m,/m/07xbxdq,/m/07xbx86,/m/07xbx9b,/m/07xbx94,/m/07xbx9q,/m/07xbxbv,/m/07xbxd4,/m/07xbx6q,/m/07xbxgz,/m/07xbxhx,/m/07xbxcl,/m/07xbxf2,/m/07xbxg6,/m/07xbxfv,/m/07xbxc6,/m/07xbx78,/m/07xbxh4,/m/07xbx50,/m/07xbxfn,/m/07xbxcz,/m/07xbx5l,/m/07xbx9j,/m/07xbxfg,/m/07xbx7n,/m/07xbxj8,/m/07xbx8l,/m/07xbxc0,/m/07xbxdj,/m/07xbx80,/m/07xbx72,/m/07xbx8z,/m/07xbxhj,/m/07xbx5z,/m/07xbx5s,/m/07xbx56,/m/07xbxf8,/m/07xbxjg,/m/07xbx4f		406.0	15099
Tuna	/m/0cj45	/m/07xbz_3,/m/07xb_4g,/m/07xb_78,/m/07xbzym,/m/07xb_48,/m/07xb_20,/m/07xb_2l,/m/07xb_6x,/m/07xb_34,/m/07xbz_p,/m/07xbzxv,/m/07xb_8s,/m/07xbzy6,/m/07xb_2z,/m/07xb_2d,/m/07xb_1g,/m/07xb_18,/m/07xb_6b,/m/07xbzyt,/m/07xb_08,/m/07xbzzr,/m/07xb_8l,/m/07xb_4n,/m/07xb_1n,/m/07xb_7n,/m/07xb_0v,/m/07xb_8d,/m/07xb_56,/m/07xbz_9,/m/07xb_86,/m/07xb_6j,/m/07xb_72,/m/07xb_94,/m/07xb_64,/m/07xb_1v,/m/07xb_50,/m/07xb_8z,/m/07xb_4v,/m/07xbzy0,/m/07xb_7g,/m/07xb_7v,/m/07xbzzy,/m/07xb_3q,/m/07xbzzc,/m/07xb_3b,/m/07xb_3x,/m/07xb_0h,/m/07xb_42,/m/07xbzzk,/m/07xb_3j,/m/07xbz_w,/m/07xbzy_,/m/07xb_80,/m/07xb_5g,/m/07xb_26,/m/07xb_9b,/m/07xbz_h,/m/07xb_5w,/m/07xbzyd,/m/07xbzz5,/m/07xb_2s,/m/07xb_6q		431.0	15123
Eel	/m/0cqr1	/m/07xbl_j,/m/07xblzd,/m/07xbly8,/m/07xbnyn,/m/07xbnzs,/m/07xbm43,/m/07xbmm6,/m/07xbn56,/m/07xbm0n,/m/07xbngj,/m/07xbmb5,/m/07xbltq,/m/07xbmyb,/m/07xbm57,/m/07xbn6b,/m/07xbn0q,/m/07xbmpg,/m/07xbmtz,/m/07xbn7s,/m/07xbnkx,/m/07xbm1w,/m/07xbmdf,/m/07xbm91,/m/07xbmx6,/m/07xbnng,/m/07xbnqq,/m/07xbmrq,/m/07xbml2,/m/07xbnd8,/m/07xbm2_,/m/07xbmjz,/m/07xbnxj,/m/07xbnhn,/m/07xbm6t,/m/07xbmhv,/m/07xbm_l,/m/07xbn42,/m/07xbnmb,/m/07xbm7y,/m/07xblsl,/m/07xbmfl,/m/07xbmgq,/m/07xbmc9,/m/07xbmsv,/m/07xblx4,/m/07xbnb0,/m/07xbnc4,/m/07xbmw2,/m/07xbn1v,/m/07xblrg,/m/07xbnjs,/m/07xbmnb,/m/07xbns0,/m/07xbn8x,/m/07xbmql,/m/07xbnfd,/m/07xbnt4,/m/07xbmzg,/m/07xbnv8,/m/07xbn2z,/m/07xbnwd,/m/07xblvv,/m/07xbnpl		770.0	15025
Honey Smacks	/m/044f2h	/m/04zk_pq,/m/04zk_r0,/m/07x5w_g,/m/04zk_vz,/m/04zk_nd,/m/04zk_x8,/m/04zk_sb,/m/04zk_qg,/m/07x5w_v,/m/04zk_vl,/m/04zk_rd,/m/04zk_tn,/m/04zk_r6,/m/07x5wzx,/m/04zk_qn,/m/04zk_vd,/m/04zk_wq,/m/04zk_pb,/m/04zk_rs,/m/07x5x0d,/m/04zk_q8,/m/07x5x00,/m/04zk_s4,/m/04zk_xg,/m/04zk_v0,/m/04zk_qv,/m/04zk_n0,/m/04zk_nz,/m/04zk_p4,/m/04zk_sj,/m/04zk_x2,/m/04zk_xn,/m/07x5x0l,/m/04zk_tv,/m/04zk_t8,/m/04zk_nl,/m/07x5wzq,/m/04zk_w4,/m/04zk_q2,/m/04zk_t2,/m/07x5w_2,/m/04zk_sx,/m/04zk_wj,/m/04zk_sq,/m/04zk_vs,/m/04zk_px,/m/04zk_wb,/m/04zk_v6,/m/04zk_xv,/m/04zk_wx,/m/04zk_ns,/m/04zk_pj,/m/04zk_rz,/m/07x5x06,/m/04zk_n6,/m/07x5w_8,/m/07x5w_n,/m/04zk_tg,/m/04zk_rl		1619.0	
Crunchy Nut Cornflakes	/m/04glj6r	/m/05sntys,/m/05snty0,/m/05sntyd,/m/05sntz5,/m/05sntyl,/m/05snty6,/m/05sntyz		1660.0	
Pancetta	/m/04t8xj	/m/07x7lhc,/m/07x7l92,/m/07x7lrk,/m/07x7lfm,/m/07x7m29,/m/07x7md_,/m/07x7l9n,/m/07x7m15,/m/07x7l8j,/m/07x7ly5,/m/07x7ls3,/m/07x7m67,/m/07x7lf1,/m/07x7lyr,/m/07x7ljh,/m/07x7lk1,/m/07x7lb6,/m/07x7lcy,/m/07x7m7c,/m/07x7lm1,/m/07x7l4j,/m/07x7m0m,/m/07x7l7z,/m/07x7lwh,/m/07x7m4k,/m/07x7lqf,/m/07x7m53,/m/07x7l59,/m/07x7lkm,/m/07x7lvy,/m/07x7lsp,/m/07x7mcw,/m/07x7l7d,/m/07x7m8h,/m/07x7mb5,/m/07x7lzw,/m/07x7lpw,/m/07x7lnr,/m/07x7m91,/m/07x7lcc,/m/07x7ln5,/m/07x7l65,/m/07x7m9m,/m/07x7ldh,/m/07x7mc9,/m/07x7lvc,/m/07x7lx1,/m/07x7lhy,/m/07x7lg6,/m/07x7lgt,/m/07x7m2w,/m/07x7m7y,/m/07x7mbr,/m/07x7m1r,/m/07x7ltt,/m/07x7ll5,/m/07x7lt7,/m/07x7m3_,/m/07x7lq_,/m/07x7lz9,/m/07x7lxm,/m/07x7lp9,/m/07x7m6t,/m/07x7l3x,/m/07x7lmm,/m/07x7l_h,/m/07x7m01,/m/07x7lbt,/m/07x7l6r,/m/07x7mdf,/m/07x7m5p,/m/07x7m3f		1918.0	10123
Acrotriche depressa	/m/04d_gxt	/m/07x67dc,/m/07x677f,/m/07x67r2,/m/07x67f3,/m/07x67mp,/m/07x67c_,/m/07x67jn,/m/07x6785,/m/07x67m9,/m/07x67gy,/m/07x67qp,/m/07x67kt,/m/07x67l5,/m/07x67py,/m/07x67ly,/m/07x67b3,/m/07x678y,/m/07x67g5,/m/07x67fh,/m/07x67nt,/m/07x67pk,/m/07x6771,/m/07x67j2,/m/07x67cm,/m/07x67q9,/m/07x67c7,/m/07x67p5,/m/07x67k1,/m/07x676p,/m/07x67rg,/m/07x67lk,/m/07x678k,/m/07x679c,/m/07x67hp,/m/07x677t,/m/07x67nf,/m/07x67bw,/m/07x67kf,/m/07x67gk,/m/07x67h9,/m/07x6769,/m/07x67dr,/m/07x67n1,/m/07x67bh,/m/07x679r		234.0	09084
Lassi	/m/01slj8				
Tempeh	/m/01qvff	/m/07xcnlj,/m/07xcnkz,/m/07xcnqb,/m/07xcnps,/m/07xcnn0,/m/07xcngd,/m/07xcnp4,/m/07xcnmg,/m/07xcnnd,/m/07xcndp,/m/07xcnpb,/m/07xcndh,/m/07xcnm8,/m/07xcndx,/m/07xcnlq,/m/07xcnh3,/m/07xcnj_,/m/07xcnhp,/m/07xcnk5,/m/07xcnmn,/m/07xcnks,/m/07xcnfn,/m/07xcnns,/m/07xcnpz,/m/07xcnjt,/m/07xcnjf,/m/07xcnkl,/m/07xcnj1,/m/07xcnj7,/m/07xcnfv,/m/07xcnm2,/m/07xcnf2,/m/07xcnd9,/m/07xcnn6,/m/07xcnkd,/m/07xcng6,/m/07xcnmv,/m/07xcnd3,/m/07xcnfg,/m/07xcnlx,/m/07xcnnz,/m/07xcnq4,/m/07xcnhh,/m/07xcnlb,/m/07xcnl4,/m/07xcnf8,/m/07xcnh9,/m/07xcnhw,/m/07xcnpl,/m/07xcnnl,/m/07xcncy,/m/07xcngy,/m/07xcng0,/m/07xcnjm		807.0	16114
Baked potato	/m/039blp				
Mustard oil	/m/037w1w				
Thousand Island dressing	/m/02fqjt	/m/07x5h4b,/m/07x5h3s,/m/07x5hb4,/m/07x5h2_,/m/07x5h90,/m/07x5h2f,/m/07x5h7b,/m/07x5h3c,/m/07x5h6l,/m/07x5h58,/m/07x5h6z,/m/07x5h6d,/m/07x5h6s,/m/07x5h9z,/m/07x5h9l,/m/07x5h3k,/m/07x5h7q,/m/07x5h96,/m/07x5h9s,/m/07x5h4j,/m/07x5h7j,/m/07x5hbj,/m/07x5h27,/m/07x5h5g,/m/07x5h8v,/m/07x5h9d,/m/07x5h5n,/m/07x5h8n,/m/07x5hbq,/m/07x5hbb,/m/07x5h66,/m/07x5h4q,/m/07x5h35,/m/07x5h52,/m/07x5h8g,/m/07x5h2m,/m/07x5h44,/m/07x5h74,/m/07x5h60,/m/07x5h2t,/m/07x5h4x,/m/07x5h82,/m/07x5h7x,/m/07x5h88,/m/07x5h5v,/m/07x5h3z		1548.0	04017
Bonito	/m/03dlsk	/m/07xbrgk,/m/07xbr5q,/m/07xbrv5,/m/07xbr3v,/m/07xbrs9,/m/07xbr8x,/m/07xbrjt,/m/07xbr9n,/m/07xbrf0,/m/07xbrny,/m/07xbr7s,/m/07xbrcj,/m/07xbrj1,/m/07xbrh9,/m/07xbrgy,/m/07xbrd8,/m/07xbrvk,/m/07xbrjf,/m/07xbrqt,/m/07xbrkk,/m/07xbr28,/m/07xbrcx,/m/07xbrt1,/m/07xbr4z,/m/07xbrn5,/m/07xbrq1,/m/07xbr8j,/m/07xbrk5,/m/07xbrl9,/m/07xbrp9,/m/07xbrbd,/m/07xbrfd,/m/07xbrqf,/m/07xbrtf,/m/07xbrrk,/m/07xbrsp,/m/07xbrw9,/m/07xbrc4,/m/07xbr6g,/m/07xbrvy,/m/07xbr30,/m/07xbrmt,/m/07xbrr5,/m/07xbr3d,/m/07xbr6v,/m/07xbr62,/m/07xbrry,/m/07xbrfs,/m/07xbrg5,/m/07xbrtt,/m/07xbrdn,/m/07xbrhp,/m/07xbrb0,/m/07xbr5b,/m/07xbr46,/m/07xbr76,/m/07xbrlp,/m/07xbrky,/m/07xbrm1,/m/07xbr98,/m/07xbr4l,/m/07xbrnk,/m/07xbrbs,/m/07xbr2n,/m/07xbrpp,/m/07xbrmf,/m/07xbr84		661.0	15050
Red fish	/m/04hdl_b	/m/07xbyc6,/m/07xby3p,/m/07xby69,/m/07xbybv,/m/07xby6p,/m/07xbxnn,/m/07xby39,/m/07xby11,/m/07xbxz1,/m/07xby1f,/m/07xby9q,/m/07xbxmx,/m/07xbxpd,/m/07xbxxk,/m/07xbxkl,/m/07xbxqx,/m/07xbxjv,/m/07xbxxy,/m/07xby9b,/m/07xbxzf,/m/07xby72,/m/07xby8l,/m/07xbxls,/m/07xbxzt,/m/07xby1t,/m/07xby7v,/m/07xbycz,/m/07xby41,/m/07xbycl,/m/07xby25,/m/07xbxt2,/m/07xbybg,/m/07xbyb2,/m/07xbxps,/m/07xbxld,/m/07xbxkz,/m/07xbxp0,/m/07xbx_y,/m/07xbxyp,/m/07xby5y,/m/07xbxk6,/m/07xby09,/m/07xbxsb,/m/07xby8z,/m/07xby5k,/m/07xby4f,/m/07xbydb,/m/07xbxy9,/m/07xbxrz,/m/07xbxqj,/m/07xby55,/m/07xbxn8,/m/07xby2k,/m/07xby4t,/m/07xby0p,/m/07xbx_k,/m/07xbx_5,/m/07xbxsq,/m/07xbxmj,/m/07xbxm4,/m/07xby7g,/m/07xbxr8,/m/07xby2y,/m/07xbxq4,/m/07xby86		418.0	15101
Pumpernickel	/m/03cyls	/m/07xcwq6,/m/07xcws2,/m/07xcwp2,/m/07xcwms,/m/07xcwnq,/m/07xcwlv,/m/07xcwl7,/m/07xcwh1,/m/07xcwmd,/m/07xcwfx,/m/07xcwkp,/m/07xcwl1,/m/07xcwkh,/m/07xcwql,/m/07xcwpn,/m/07xcwj5,/m/07xcwp8,/m/07xcwml,/m/07xcwg2,/m/07xcwhf,/m/07xcwgh,/m/07xcwq0,/m/07xcwk3,/m/07xcwht,/m/07xcwpg,/m/07xcwgp,/m/07xcws8,/m/07xcwnj,/m/07xcwfq,/m/07xcwgw,/m/07xcwhm,/m/07xcwrq,/m/07xcwsn,/m/07xcwn4,/m/07xcwg8,/m/07xcwlm,/m/07xcwr4,/m/07xcwlf,/m/07xcwjc,/m/07xcwm0,/m/07xcwsg,/m/07xcwjr,/m/07xcwkw,/m/07xcwqs,/m/07xcwrx,/m/07xcwrj,/m/07xcwfj,/m/07xcwh_,/m/07xcwjy,/m/07xcwqd,/m/07xcwk9,/m/07xcwqz,/m/07xcwnb,/m/07xcwh7,/m/07xcwrb,/m/07xcwnx,/m/07xcwmz,/m/07xcwjk,/m/07xcwm6		1046.0	18044
Calabash	/m/03lp1_	/m/07x892m,/m/07x89s0,/m/07x893c,/m/07x88zr,/m/07x89v8,/m/07x89hq,/m/07x897w,/m/07x89mj,/m/07x88x3,/m/07x89w0,/m/07x88xw,/m/07x89b3,/m/07x89bx,/m/07x89k6,/m/07x8973,/m/07x89fg,/m/07x88wc,/m/07x89r8,/m/07x8913,/m/07x89ps,/m/07x891w,/m/07x899c,/m/07x8943,/m/07x89cn,/m/07x895m,/m/07x89dq,/m/07x894w,/m/07x89tj,/m/07x89jg,/m/07x88ym,/m/07x89n8,/m/07x89ls,/m/07x89p0,/m/07x896c,/m/07x89qj,/m/07x89ss,/m/07x890c,/m/07x88_m,/m/07x89g6,/m/07x89k_,/m/07x89gz,/m/07x898m		59.0	11218
Brazil Nut	/m/01qrvs	/m/07x9lyd,/m/07x9m9t,/m/07x9m4c,/m/07x9m4r,/m/07x9m8h,/m/07x9m61,/m/07x9m59,/m/07x9m2w,/m/07x9m6f,/m/07x9lys,/m/07x9m3f,/m/07x9m1c,/m/07x9lyl,/m/07x9l_3,/m/07x9m89,/m/07x9m9m,/m/07x9lzj,/m/07x9m6t,/m/07x9m01,/m/07x9m15,/m/07x9lz4,/m/07x9m8p,/m/07x9m7y,/m/07x9m0_,/m/07x9m29,/m/07x9m9f,/m/07x9l_9,/m/07x9m83,/m/07x9m97,/m/07x9m31,/m/07x9lzy,/m/07x9m1r,/m/07x9lzb,/m/07x9m75,/m/07x9m91,/m/07x9m1k,/m/07x9l_p,/m/07x9m53,/m/07x9lzr,/m/07x9m8w,/m/07x9m4k,/m/07x9m45,/m/07x9m7r,/m/07x9l_w,/m/07x9m5p,/m/07x9m3t,/m/07x9m37,/m/07x9lyz,/m/07x9m07,/m/07x9m6_,/m/07x9m5h,/m/07x9m0t,/m/07x9m3m,/m/07x9l_h,/m/07x9m1y,/m/07x9m0f,/m/07x9m0m,/m/07x9m4y,/m/07x9m2h,/m/07x9m67,/m/07x9m3_,/m/07x9m7k,/m/07x9m6m,/m/07x9m2p,/m/07x9m23,/m/07x9m7c,/m/07x9m5w		2743.0	12078
Kimchi	/m/018dz_	/m/07xfbzx,/m/07xfc30,/m/07xfc4s,/m/07xfc0p,/m/07xfc1g,/m/07xfc2f,/m/07xfc02,/m/07xfb_x,/m/07xfc36,/m/07xfb_3,/m/07xfbyx,/m/07xfbzq,/m/07xfc1v,/m/07xfc4l,/m/07xfc2m,/m/07xfbz8,/m/07xfc20,/m/07xfc3t,/m/07xfc08,/m/07xfc5c,/m/07xfbz2,/m/07xfc55,/m/07xfbyp,/m/07xfc3d,/m/07xfc5r,/m/07xfc2v,/m/07xfc5z,/m/07xfc0g,/m/07xfc0w,/m/07xfbzj,/m/07xfb_h,/m/07xfc4_,/m/07xfc5k,/m/07xfc1n,/m/07xfbyh,/m/07xfb_p,/m/07xfc45,/m/07xfc3_,/m/07xfc17,/m/07xfb_9,/m/07xfc3l,/m/07xfc4d,/m/07xfc27,/m/07xfc11		125.0	43143
Carrot	/m/0fj52s	/m/07x7xpl,/m/07x7xgp,/m/07x7xr2,/m/07x7xkh,/m/07x7xn2,/m/07x7xbj,/m/07x7xhm,/m/07x7xkw,/m/07x7xk9,/m/07x7xm4,/m/07x7xb4,/m/07x7xbq,/m/07x7xh1,/m/07x7xrg,/m/07x7xj5,/m/07x7xlf,/m/07x7xc8,/m/07x7xd1,/m/07x7xbb,/m/07x7xfy,/m/07x7xlz,/m/07x7xjk,/m/07x7xjr,/m/07x7xqx,/m/07x7xpd,/m/07x7xmj,/m/07x7xp6,/m/07x7xcp,/m/07x7xp0,/m/07x7xh7,/m/07x7xl7,/m/07x7x9r,/m/07x7xmb,/m/07x7xng,/m/07x7xch,/m/07x7xk3,/m/07x7xfc,/m/07x7xl1,/m/07x7xmx,/m/07x7xcw,/m/07x7xrn,/m/07x7xjc,/m/07x7xqq,/m/07x7xn8,/m/07x7xjy,/m/07x7xg3,/m/07x7xht,/m/07x7xdm,/m/07x7xfk,/m/07x7xkp,/m/07x7xbx,/m/07x7xc2,/m/07x7xdt,/m/07x7xgw,/m/07x7xnv,/m/07x7xf5,/m/07x7xd7,/m/07x7xgh,/m/07x7xg9,/m/07x7xdf,/m/07x7xd_,/m/07x7xmq,/m/07x7xlm,/m/07x7xhf,/m/07x7xfr,/m/07x7xh_,/m/07x7xr8,/m/07x7xnn,/m/07x7x9y		173.0	11124
Peanut	/m/0fg0m	/m/07xclbj,/m/07xcl6d,/m/07xcldd,/m/07xclbb,/m/07xcl4j,/m/07xcl4b,/m/07xcl60,/m/07xclbq,/m/07xcl90,/m/07xcl3k,/m/07xcld6,/m/07xcl8n,/m/07xcl66,/m/07xcldz,/m/07xcl7q,/m/07xcl8v,/m/07xcl82,/m/07xcl44,/m/07xcl4x,/m/07xcl7b,/m/07xcl58,/m/07xcl9l,/m/07xclbx,/m/07xcl9z,/m/07xclb4,/m/07xcl6s,/m/07xclf4,/m/07xclcn,/m/07xcld0,/m/07xcl5v,/m/07xcl52,/m/07xclcg,/m/07xcl8g,/m/07xclcv,/m/07xcl3z,/m/07xcl4q,/m/07xcl7x,/m/07xcl96,/m/07xcl35,/m/07xcl9s,/m/07xcl2_,/m/07xclfb,/m/07xclfj,/m/07xcl9d,/m/07xcl6z,/m/07xcl74,/m/07xclc2,/m/07xcl7j,/m/07xclds,/m/07xcl3s,/m/07xcl5n,/m/07xcl5g,/m/07xcl6l,/m/07xcl3c,/m/07xclc8,/m/07xcl88,/m/07xcl2t,/m/07xcldl		2374.0	16087
Cheerios	/m/03m1ls	/m/04zl4km,/m/04zl4mh,/m/04zl4mp,/m/04zl4bp,/m/04zl4p5,/m/04zl4m3,/m/04zl4nm,/m/04zl4fp,/m/07x5v2b,/m/07x5v5b,/m/07x5v2x,/m/07x5v3g,/m/04zl4bh,/m/04zl4c7,/m/07x5v2j,/m/07x5v6d,Blah,/m/04zl4d5,/m/04zl4nt,/m/07x5v2q,/m/04zl4cm,/m/04zl4kt,/m/04zl4k_,/m/07x5v46,/m/04zl4f3,/m/04zl4ly,/m/04zl4f9,/m/04zl4lk,/m/04zl4dy,/m/07x5v54,/m/04zl4qp,/m/04zl4hc,/m/04zl4pk,/m/04zl48_,/m/04zl4b3,/m/04zl4k7,/m/04zl4g_,/m/04zl4n7,/m/04zl4l5,/m/07x5v4s,/m/07x5v6z,/m/07x5v7b,/m/07x5v7j,/m/04zl4b9,/m/04zl4qh,/m/04zl4pc,/m/04zl4hy,/m/04zl4dr,/m/04zl49k,/m/07x5v5j,/m/04zl49r,/m/04zl49c,/m/07x5v4l,/m/04zl4py,/m/04zl4c1,/m/04zl4lc,/m/07x5v32,/m/07x5v24,/m/04zl4q9,/m/04zl4qw,/m/04zl4gt,/m/04zl49y,/m/07x5v74,/m/04zl4m9,/m/07x5v6s,/m/04zl4hr,/m/04zl48t,/m/07x5v40,/m/04zl4gf,/m/07x5v5q,/m/04zl4n_,/m/04zl4h5,/m/04zl4jh,/m/04zl495,/m/04zl4g7,/m/04zl4cf,/m/04zl4jw,/m/04zl4jp,/m/04zl4nf,/m/04zl4q3,/m/04zl4k1,/m/07x5v3v,/m/07x5v4d,/m/04zl4gm,/m/04zl4g1,/m/07x5v38,/m/04zl4hk,/m/07x5v4z,/m/04zl4j9,/m/04zl4lr,/m/04zl4bw,/m/04zl4n1,/m/04zl4c_,/m/04zl4fw,/m/07x5v65,/m/07x5v3n,/m/04zl4pr,/m/04zl4j3,/m/04zl4kf,/m/04zl4ct,/m/04zl4dc,/m/04zl4fh,/m/07x5v6l,/m/04zl4mw,/m/04zl4dk		1534.0	
Witchetty grub	/m/0462r9				
Pistachio	/m/0b3lj	/m/07x9rx6,/m/07x9ry4,/m/07x9rn3,/m/07x9rxd,/m/07x9rvq,/m/07x9r_z,/m/07x9rs2,/m/07x9rmk,/m/07x9rn9,/m/07x9rvb,/m/07x9rt0,/m/07x9rxz,/m/07x9rnp,/m/07x9rs8,/m/07x9rqz,/m/07x9s04,/m/07x9rz2,/m/07x9rqd,/m/07x9r_6,/m/07x9rp1,/m/07x9rts,/m/07x9rq0,/m/07x9rrj,/m/07x9s0b,/m/07x9rpn,/m/07x9rxs,/m/07x9rrx,/m/07x9rzg,/m/07x9ryb,/m/07x9rqs,/m/07x9s0q,/m/07x9rvj,/m/07x9r_s,/m/07x9rnh,/m/07x9rmy,/m/07x9rq6,/m/07x9rx0,/m/07x9rw2,/m/07x9ryq,/m/07x9rzv,/m/07x9r_d,/m/07x9rxl,/m/07x9rzn,/m/07x9rmr,/m/07x9ryj,/m/07x9rp7,/m/07x9s0j,/m/07x9rpv,/m/07x9rnw,/m/07x9r_l,/m/07x9rrq,/m/07x9rz8,/m/07x9rwn,/m/07x9rvx,/m/07x9rql,/m/07x9rr4,/m/07x9ryx,/m/07x9rtd,/m/07x9rwg,/m/07x9rv4,/m/07x9rsg,/m/07x9rtl,/m/07x9rsv,/m/07x9r_0,/m/07x9rpg,/m/07x9rt6,/m/07x9rw8,/m/07x9rtz,/m/07x9rsn,/m/07x9rrb,/m/07x9rwv		2332.0	12151
Sweet Red Vermouth	/m/05n1jmm	/m/07xb2tr,/m/07xb2fk,/m/07xb2cw,/m/07xb28h,/m/07xb2lm,/m/07xb1vq,/m/07xb1r0,/m/07xb2wf,/m/07xb32c,/m/07xb1z2,/m/07xb2p_,/m/07xb2zt,/m/07xb2h7,/m/07xb1t0,/m/07xb201,/m/07xb2rp,/m/07xb2y3,/m/07xb253,/m/07xb30h,/m/07xb2n9,/m/07xb26t,/m/07xb2jy,/m/07xb1xd,/m/07xb23f,/m/07xb21r,/m/07xb2b5		347.0	14084
Crown Royal	/m/05j9r4	/m/07xb0y7,/m/07xb1jm,/m/07xb1dw,/m/07xb1b_,/m/07xb177,/m/07xb151,/m/07xb119,/m/07xb0th,/m/07xb0wc,/m/07xb1gr,/m/07xb193,/m/07xb0_f,/m/07xb135		1046.0	14052
Frosted Mini-Wheats	/m/0b8pxt	/m/04zk_m8,/m/07x5vr3,/m/04zk_f8,/m/04zk_hq,/m/07x5vs1,/m/04zk_cs,/m/04zk_gz,/m/04zk_dx,/m/04zk_dj,/m/04zk_db,/m/04zk_fn,/m/07x5vsf,/m/04zk_gd,/m/04zk_l4,/m/04zk_d4,/m/07x5vsm,/m/04zk_cd,/m/04zk_hb,/m/04zk_f2,/m/04zk_c0,/m/04zk_j2,/m/04zk_k0,/m/04zk_cz,/m/04zk_k6,/m/04zk_g6,/m/04zk_jg,/m/04zk_hx,/m/04zk_jn,/m/04zk_j8,/m/04zk_kz,/m/04zk_mg,/m/04zk_h4,/m/04zk_mv,/m/04zk_lj,/m/04zk_mn,/m/07x5vrw,/m/04zk_m2,/m/04zk_hj,/m/07x5vrh,/m/04zk_lq,/m/04zk_jv,/m/04zk_kd,/m/04zk_gl,/m/04zk_c6,/m/07x5vr9,/m/04zk_lb,/m/04zk_g0,/m/04zk_cl,/m/04zk_fv,/m/04zk_gs,/m/04zk_kl,/m/04zk_lx,/m/04zk_dq,/m/07x5vs7,/m/04zk_ks,/m/04zk_fg,/m/07x5vrp		1435.0	
